ID,X,Y,TerrainType,FeatureType,ContinentType,ResourceType,ResourceCount
488,98,3,TERRAIN_OCEAN,"","","",0
489,99,3,TERRAIN_OCEAN,"","","",0
490,100,3,TERRAIN_OCEAN,"","","",0
491,101,3,TERRAIN_OCEAN,"","","",0
492,102,3,TERRAIN_OCEAN,"","","",0
493,103,3,TERRAIN_OCEAN,"","","",0
494,104,3,TERRAIN_OCEAN,"","","",0
495,105,3,TERRAIN_OCEAN,"","","",0
496,106,3,TERRAIN_OCEAN,"","","",0
497,107,3,TERRAIN_OCEAN,"","","",0
498,108,3,TERRAIN_OCEAN,"","","",0
499,109,3,TERRAIN_OCEAN,"","","",0
500,110,3,TERRAIN_OCEAN,"","","",0
501,111,3,TERRAIN_OCEAN,"","","",0
502,112,3,TERRAIN_OCEAN,"","","",0
503,113,3,TERRAIN_OCEAN,"","","",0
504,114,3,TERRAIN_OCEAN,"","","",0
505,115,3,TERRAIN_OCEAN,"","","",0
506,116,3,TERRAIN_OCEAN,"","","",0
507,117,3,TERRAIN_OCEAN,"","","",0
508,118,3,TERRAIN_OCEAN,"","","",0
509,119,3,TERRAIN_OCEAN,"","","",0
510,120,3,TERRAIN_OCEAN,"","","",0
511,121,3,TERRAIN_OCEAN,"","","",0
512,122,3,TERRAIN_OCEAN,"","","",0
513,123,3,TERRAIN_OCEAN,"","","",0
514,124,3,TERRAIN_OCEAN,"","","",0
515,125,3,TERRAIN_OCEAN,"","","",0
516,126,3,TERRAIN_OCEAN,"","","",0
517,127,3,TERRAIN_OCEAN,"","","",0
518,128,3,TERRAIN_OCEAN,"","","",0
519,129,3,TERRAIN_OCEAN,"","","",0
520,0,4,TERRAIN_OCEAN,"","","",0
521,1,4,TERRAIN_OCEAN,"","","",0
522,2,4,TERRAIN_OCEAN,"","","",0
523,3,4,TERRAIN_OCEAN,"","","",0
524,4,4,TERRAIN_OCEAN,"","","",0
525,5,4,TERRAIN_OCEAN,"","","",0
526,6,4,TERRAIN_OCEAN,"","","",0
527,7,4,TERRAIN_OCEAN,"","","",0
528,8,4,TERRAIN_OCEAN,"","","",0
529,9,4,TERRAIN_OCEAN,"","","",0
530,10,4,TERRAIN_OCEAN,"","","",0
531,11,4,TERRAIN_OCEAN,"","","",0
532,12,4,TERRAIN_OCEAN,"","","",0
533,13,4,TERRAIN_OCEAN,"","","",0
534,14,4,TERRAIN_OCEAN,"","","",0
535,15,4,TERRAIN_OCEAN,"","","",0
536,16,4,TERRAIN_OCEAN,"","","",0
537,17,4,TERRAIN_OCEAN,"","","",0
538,18,4,TERRAIN_OCEAN,"","","",0
539,19,4,TERRAIN_OCEAN,"","","",0
540,20,4,TERRAIN_OCEAN,"","","",0
541,21,4,TERRAIN_OCEAN,"","","",0
542,22,4,TERRAIN_OCEAN,"","","",0
543,23,4,TERRAIN_OCEAN,"","","",0
544,24,4,TERRAIN_OCEAN,"","","",0
545,25,4,TERRAIN_OCEAN,"","","",0
546,26,4,TERRAIN_OCEAN,"","","",0
547,27,4,TERRAIN_OCEAN,"","","",0
548,28,4,TERRAIN_OCEAN,"","","",0
549,29,4,TERRAIN_OCEAN,"","","",0
550,30,4,TERRAIN_OCEAN,"","","",0
551,31,4,TERRAIN_OCEAN,"","","",0
552,32,4,TERRAIN_OCEAN,"","","",0
553,33,4,TERRAIN_OCEAN,"","","",0
554,34,4,TERRAIN_COAST,"","","",0
555,35,4,TERRAIN_COAST,"","","",0
556,36,4,TERRAIN_TUNDRA_HILLS,FEATURE_FOREST,CONTINENT_SOUTH_AMERICA,RESOURCE_DEER,1
557,37,4,TERRAIN_TUNDRA,"",CONTINENT_SOUTH_AMERICA,RESOURCE_SILVER,1
558,38,4,TERRAIN_COAST,"","",RESOURCE_FISH,1
559,39,4,TERRAIN_OCEAN,"","","",0
560,40,4,TERRAIN_OCEAN,"","","",0
561,41,4,TERRAIN_OCEAN,"","","",0
562,42,4,TERRAIN_OCEAN,"","","",0
563,43,4,TERRAIN_OCEAN,"","","",0
564,44,4,TERRAIN_OCEAN,"","","",0
565,45,4,TERRAIN_OCEAN,"","","",0
566,46,4,TERRAIN_COAST,"","","",0
567,47,4,TERRAIN_COAST,"","",RESOURCE_FISH,1
568,48,4,TERRAIN_SNOW,"",CONTINENT_SOUTH_AMERICA,"",0
569,49,4,TERRAIN_COAST,"","","",0
570,50,4,TERRAIN_OCEAN,"","","",0
571,51,4,TERRAIN_OCEAN,"","","",0
572,52,4,TERRAIN_OCEAN,"","","",0
573,53,4,TERRAIN_OCEAN,"","","",0
574,54,4,TERRAIN_OCEAN,"","","",0
575,55,4,TERRAIN_OCEAN,"","","",0
576,56,4,TERRAIN_OCEAN,"","","",0
577,57,4,TERRAIN_OCEAN,"","","",0
578,58,4,TERRAIN_OCEAN,"","","",0
579,59,4,TERRAIN_OCEAN,"","","",0
580,60,4,TERRAIN_OCEAN,"","","",0
581,61,4,TERRAIN_OCEAN,"","","",0
582,62,4,TERRAIN_OCEAN,"","","",0
583,63,4,TERRAIN_OCEAN,"","","",0
584,64,4,TERRAIN_OCEAN,"","","",0
585,65,4,TERRAIN_OCEAN,"","","",0
586,66,4,TERRAIN_OCEAN,"","","",0
587,67,4,TERRAIN_OCEAN,"","","",0
588,68,4,TERRAIN_OCEAN,"","","",0
589,69,4,TERRAIN_OCEAN,"","","",0
590,70,4,TERRAIN_OCEAN,"","","",0
591,71,4,TERRAIN_OCEAN,"","","",0
592,72,4,TERRAIN_OCEAN,"","","",0
593,73,4,TERRAIN_OCEAN,"","","",0
594,74,4,TERRAIN_OCEAN,"","","",0
595,75,4,TERRAIN_OCEAN,"","","",0
596,76,4,TERRAIN_OCEAN,"","","",0
597,77,4,TERRAIN_OCEAN,"","","",0
598,78,4,TERRAIN_OCEAN,"","","",0
599,79,4,TERRAIN_OCEAN,"","","",0
600,80,4,TERRAIN_OCEAN,"","","",0
601,81,4,TERRAIN_OCEAN,"","","",0
602,82,4,TERRAIN_OCEAN,"","","",0
603,83,4,TERRAIN_OCEAN,"","","",0
604,84,4,TERRAIN_OCEAN,"","","",0
605,85,4,TERRAIN_OCEAN,"","","",0
606,86,4,TERRAIN_OCEAN,"","","",0
607,87,4,TERRAIN_OCEAN,"","","",0
608,88,4,TERRAIN_OCEAN,"","","",0
609,89,4,TERRAIN_OCEAN,"","","",0
610,90,4,TERRAIN_OCEAN,"","","",0
611,91,4,TERRAIN_OCEAN,"","","",0
612,92,4,TERRAIN_OCEAN,"","","",0
613,93,4,TERRAIN_OCEAN,"","","",0
614,94,4,TERRAIN_OCEAN,"","","",0
615,95,4,TERRAIN_OCEAN,"","","",0
616,96,4,TERRAIN_OCEAN,"","","",0
617,97,4,TERRAIN_OCEAN,"","","",0
618,98,4,TERRAIN_OCEAN,"","","",0
619,99,4,TERRAIN_OCEAN,"","","",0
620,100,4,TERRAIN_OCEAN,"","","",0
621,101,4,TERRAIN_OCEAN,"","","",0
622,102,4,TERRAIN_OCEAN,"","","",0
623,103,4,TERRAIN_OCEAN,"","","",0
624,104,4,TERRAIN_OCEAN,"","","",0
625,105,4,TERRAIN_OCEAN,"","","",0
626,106,4,TERRAIN_OCEAN,"","","",0
627,107,4,TERRAIN_OCEAN,"","","",0
628,108,4,TERRAIN_OCEAN,"","","",0
629,109,4,TERRAIN_OCEAN,"","","",0
630,110,4,TERRAIN_OCEAN,"","","",0
631,111,4,TERRAIN_OCEAN,"","","",0
632,112,4,TERRAIN_OCEAN,"","","",0
633,113,4,TERRAIN_OCEAN,"","","",0
634,114,4,TERRAIN_OCEAN,"","","",0
635,115,4,TERRAIN_OCEAN,"","","",0
636,116,4,TERRAIN_OCEAN,"","","",0
637,117,4,TERRAIN_OCEAN,"","","",0
638,118,4,TERRAIN_OCEAN,"","","",0
639,119,4,TERRAIN_OCEAN,"","","",0
640,120,4,TERRAIN_OCEAN,"","","",0
641,121,4,TERRAIN_OCEAN,"","","",0
642,122,4,TERRAIN_OCEAN,"","","",0
643,123,4,TERRAIN_OCEAN,"","","",0
644,124,4,TERRAIN_OCEAN,"","","",0
645,125,4,TERRAIN_OCEAN,"","","",0
646,126,4,TERRAIN_OCEAN,"","","",0
647,127,4,TERRAIN_OCEAN,"","","",0
648,128,4,TERRAIN_OCEAN,"","","",0
649,129,4,TERRAIN_OCEAN,"","","",0
650,0,5,TERRAIN_OCEAN,"","","",0
651,1,5,TERRAIN_OCEAN,"","","",0
652,2,5,TERRAIN_OCEAN,"","","",0
653,3,5,TERRAIN_OCEAN,"","","",0
654,4,5,TERRAIN_OCEAN,"","","",0
655,5,5,TERRAIN_OCEAN,"","","",0
656,6,5,TERRAIN_OCEAN,"","","",0
657,7,5,TERRAIN_OCEAN,"","","",0
658,8,5,TERRAIN_OCEAN,"","","",0
659,9,5,TERRAIN_OCEAN,"","","",0
660,10,5,TERRAIN_OCEAN,"","","",0
661,11,5,TERRAIN_OCEAN,"","","",0
662,12,5,TERRAIN_OCEAN,"","","",0
663,13,5,TERRAIN_OCEAN,"","","",0
664,14,5,TERRAIN_OCEAN,"","","",0
665,15,5,TERRAIN_OCEAN,"","","",0
666,16,5,TERRAIN_OCEAN,"","","",0
667,17,5,TERRAIN_OCEAN,"","","",0
668,18,5,TERRAIN_OCEAN,"","","",0
669,19,5,TERRAIN_OCEAN,"","","",0
670,20,5,TERRAIN_OCEAN,"","","",0
671,21,5,TERRAIN_OCEAN,"","","",0
672,22,5,TERRAIN_OCEAN,"","","",0
673,23,5,TERRAIN_OCEAN,"","","",0
674,24,5,TERRAIN_OCEAN,"","","",0
675,25,5,TERRAIN_OCEAN,"","","",0
676,26,5,TERRAIN_OCEAN,"","","",0
677,27,5,TERRAIN_OCEAN,"","","",0
678,28,5,TERRAIN_OCEAN,"","","",0
679,29,5,TERRAIN_OCEAN,"","","",0
680,30,5,TERRAIN_OCEAN,"","","",0
681,31,5,TERRAIN_OCEAN,"","","",0
682,32,5,TERRAIN_OCEAN,"","","",0
683,33,5,TERRAIN_COAST,"","","",0
684,34,5,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_SOUTH_AMERICA,RESOURCE_DEER,1
685,35,5,TERRAIN_COAST,"","","",0
686,36,5,TERRAIN_COAST,"","","",0
687,37,5,TERRAIN_COAST,"","","",0
688,38,5,TERRAIN_COAST,"","","",0
689,39,5,TERRAIN_COAST,"","",RESOURCE_FISH,1
690,40,5,TERRAIN_OCEAN,"","","",0
691,41,5,TERRAIN_OCEAN,"","","",0
692,42,5,TERRAIN_OCEAN,"","","",0
693,43,5,TERRAIN_OCEAN,"","","",0
694,44,5,TERRAIN_OCEAN,"","","",0
695,45,5,TERRAIN_OCEAN,"","","",0
696,46,5,TERRAIN_COAST,"","","",0
697,47,5,TERRAIN_COAST,"","","",0
698,48,5,TERRAIN_COAST,"","","",0
699,49,5,TERRAIN_OCEAN,"","","",0
700,50,5,TERRAIN_OCEAN,"","","",0
701,51,5,TERRAIN_OCEAN,"","","",0
702,52,5,TERRAIN_OCEAN,"","","",0
703,53,5,TERRAIN_OCEAN,"","","",0
704,54,5,TERRAIN_OCEAN,"","","",0
705,55,5,TERRAIN_OCEAN,"","","",0
706,56,5,TERRAIN_OCEAN,"","","",0
707,57,5,TERRAIN_OCEAN,"","","",0
708,58,5,TERRAIN_OCEAN,"","","",0
709,59,5,TERRAIN_OCEAN,"","","",0
710,60,5,TERRAIN_OCEAN,"","","",0
711,61,5,TERRAIN_OCEAN,"","","",0
712,62,5,TERRAIN_OCEAN,"","","",0
713,63,5,TERRAIN_OCEAN,"","","",0
714,64,5,TERRAIN_OCEAN,"","","",0
715,65,5,TERRAIN_OCEAN,"","","",0
716,66,5,TERRAIN_OCEAN,"","","",0
717,67,5,TERRAIN_OCEAN,"","","",0
718,68,5,TERRAIN_OCEAN,"","","",0
719,69,5,TERRAIN_OCEAN,"","","",0
720,70,5,TERRAIN_OCEAN,"","","",0
721,71,5,TERRAIN_OCEAN,"","","",0
722,72,5,TERRAIN_OCEAN,"","","",0
723,73,5,TERRAIN_OCEAN,"","","",0
724,74,5,TERRAIN_OCEAN,"","","",0
725,75,5,TERRAIN_OCEAN,"","","",0
726,76,5,TERRAIN_OCEAN,"","","",0
727,77,5,TERRAIN_OCEAN,"","","",0
728,78,5,TERRAIN_OCEAN,"","","",0
729,79,5,TERRAIN_OCEAN,"","","",0
730,80,5,TERRAIN_OCEAN,"","","",0
731,81,5,TERRAIN_OCEAN,"","","",0
732,82,5,TERRAIN_OCEAN,"","","",0
733,83,5,TERRAIN_OCEAN,"","","",0
734,84,5,TERRAIN_OCEAN,"","","",0
735,85,5,TERRAIN_OCEAN,"","","",0
736,86,5,TERRAIN_OCEAN,"","","",0
737,87,5,TERRAIN_OCEAN,"","","",0
738,88,5,TERRAIN_OCEAN,"","","",0
739,89,5,TERRAIN_OCEAN,"","","",0
740,90,5,TERRAIN_OCEAN,"","","",0
741,91,5,TERRAIN_OCEAN,"","","",0
742,92,5,TERRAIN_OCEAN,"","","",0
743,93,5,TERRAIN_OCEAN,"","","",0
744,94,5,TERRAIN_OCEAN,"","","",0
745,95,5,TERRAIN_OCEAN,"","","",0
746,96,5,TERRAIN_OCEAN,"","","",0
747,97,5,TERRAIN_OCEAN,"","","",0
748,98,5,TERRAIN_OCEAN,"","","",0
749,99,5,TERRAIN_OCEAN,"","","",0
750,100,5,TERRAIN_OCEAN,"","","",0
751,101,5,TERRAIN_OCEAN,"","","",0
752,102,5,TERRAIN_OCEAN,"","","",0
753,103,5,TERRAIN_OCEAN,"","","",0
754,104,5,TERRAIN_OCEAN,"","","",0
755,105,5,TERRAIN_OCEAN,"","","",0
756,106,5,TERRAIN_OCEAN,"","","",0
757,107,5,TERRAIN_OCEAN,"","","",0
758,108,5,TERRAIN_OCEAN,"","","",0
759,109,5,TERRAIN_OCEAN,"","","",0
760,110,5,TERRAIN_OCEAN,"","","",0
761,111,5,TERRAIN_OCEAN,"","","",0
762,112,5,TERRAIN_OCEAN,"","","",0
763,113,5,TERRAIN_OCEAN,"","","",0
764,114,5,TERRAIN_OCEAN,"","","",0
765,115,5,TERRAIN_OCEAN,"","","",0
766,116,5,TERRAIN_OCEAN,"","","",0
767,117,5,TERRAIN_OCEAN,"","","",0
768,118,5,TERRAIN_OCEAN,"","","",0
769,119,5,TERRAIN_OCEAN,"","","",0
770,120,5,TERRAIN_OCEAN,"","","",0
771,121,5,TERRAIN_OCEAN,"","","",0
772,122,5,TERRAIN_OCEAN,"","","",0
773,123,5,TERRAIN_OCEAN,"","","",0
774,124,5,TERRAIN_OCEAN,"","","",0
775,125,5,TERRAIN_OCEAN,"","","",0
776,126,5,TERRAIN_OCEAN,"","","",0
777,127,5,TERRAIN_OCEAN,"","","",0
778,128,5,TERRAIN_OCEAN,"","","",0
779,129,5,TERRAIN_OCEAN,"","","",0
780,0,6,TERRAIN_OCEAN,"","","",0
781,1,6,TERRAIN_OCEAN,"","","",0
782,2,6,TERRAIN_OCEAN,"","","",0
783,3,6,TERRAIN_OCEAN,"","","",0
784,4,6,TERRAIN_OCEAN,"","","",0
785,5,6,TERRAIN_OCEAN,"","","",0
786,6,6,TERRAIN_OCEAN,"","","",0
787,7,6,TERRAIN_OCEAN,"","","",0
788,8,6,TERRAIN_OCEAN,"","","",0
789,9,6,TERRAIN_OCEAN,"","","",0
790,10,6,TERRAIN_OCEAN,"","","",0
791,11,6,TERRAIN_OCEAN,"","","",0
792,12,6,TERRAIN_OCEAN,"","","",0
793,13,6,TERRAIN_OCEAN,"","","",0
794,14,6,TERRAIN_OCEAN,"","","",0
795,15,6,TERRAIN_OCEAN,"","","",0
796,16,6,TERRAIN_OCEAN,"","","",0
797,17,6,TERRAIN_OCEAN,"","","",0
798,18,6,TERRAIN_OCEAN,"","","",0
799,19,6,TERRAIN_OCEAN,"","","",0
800,20,6,TERRAIN_OCEAN,"","","",0
801,21,6,TERRAIN_OCEAN,"","","",0
802,22,6,TERRAIN_OCEAN,"","","",0
803,23,6,TERRAIN_OCEAN,"","","",0
804,24,6,TERRAIN_OCEAN,"","","",0
805,25,6,TERRAIN_OCEAN,"","","",0
806,26,6,TERRAIN_OCEAN,"","","",0
807,27,6,TERRAIN_OCEAN,"","","",0
808,28,6,TERRAIN_OCEAN,"","","",0
809,29,6,TERRAIN_OCEAN,"","","",0
810,30,6,TERRAIN_OCEAN,"","","",0
811,31,6,TERRAIN_OCEAN,"","","",0
812,32,6,TERRAIN_OCEAN,"","","",0
813,33,6,TERRAIN_COAST,"","","",0
814,34,6,TERRAIN_PLAINS_HILLS,FEATURE_FOREST,CONTINENT_SOUTH_AMERICA,"",0
815,35,6,TERRAIN_PLAINS,"",CONTINENT_SOUTH_AMERICA,"",0
816,36,6,TERRAIN_PLAINS,"",CONTINENT_SOUTH_AMERICA,"",0
817,37,6,TERRAIN_COAST,"","",RESOURCE_OIL,1
818,38,6,TERRAIN_COAST,"","","",0
819,39,6,TERRAIN_TUNDRA,"",CONTINENT_SOUTH_AMERICA,"",0
820,40,6,TERRAIN_COAST,"","","",0
821,41,6,TERRAIN_COAST,"","","",0
822,42,6,TERRAIN_OCEAN,"","","",0
823,43,6,TERRAIN_OCEAN,"","","",0
824,44,6,TERRAIN_OCEAN,"","","",0
825,45,6,TERRAIN_OCEAN,"","","",0
826,46,6,TERRAIN_OCEAN,"","","",0
827,47,6,TERRAIN_OCEAN,"","","",0
828,48,6,TERRAIN_OCEAN,"","","",0
829,49,6,TERRAIN_OCEAN,"","","",0
830,50,6,TERRAIN_OCEAN,"","","",0
831,51,6,TERRAIN_OCEAN,"","","",0
832,52,6,TERRAIN_OCEAN,"","","",0
833,53,6,TERRAIN_OCEAN,"","","",0
834,54,6,TERRAIN_OCEAN,"","","",0
835,55,6,TERRAIN_OCEAN,"","","",0
836,56,6,TERRAIN_OCEAN,"","","",0
837,57,6,TERRAIN_OCEAN,"","","",0
838,58,6,TERRAIN_OCEAN,"","","",0
839,59,6,TERRAIN_OCEAN,"","","",0
840,60,6,TERRAIN_OCEAN,"","","",0
841,61,6,TERRAIN_OCEAN,"","","",0
842,62,6,TERRAIN_OCEAN,"","","",0
843,63,6,TERRAIN_OCEAN,"","","",0
844,64,6,TERRAIN_OCEAN,"","","",0
845,65,6,TERRAIN_OCEAN,"","","",0
846,66,6,TERRAIN_OCEAN,"","","",0
847,67,6,TERRAIN_OCEAN,"","","",0
848,68,6,TERRAIN_OCEAN,"","","",0
849,69,6,TERRAIN_OCEAN,"","","",0
850,70,6,TERRAIN_OCEAN,"","","",0
851,71,6,TERRAIN_OCEAN,"","","",0
852,72,6,TERRAIN_OCEAN,"","","",0
853,73,6,TERRAIN_OCEAN,"","","",0
854,74,6,TERRAIN_OCEAN,"","","",0
855,75,6,TERRAIN_OCEAN,"","","",0
856,76,6,TERRAIN_OCEAN,"","","",0
857,77,6,TERRAIN_OCEAN,"","","",0
858,78,6,TERRAIN_OCEAN,"","","",0
859,79,6,TERRAIN_OCEAN,"","","",0
860,80,6,TERRAIN_OCEAN,"","","",0
861,81,6,TERRAIN_OCEAN,"","","",0
862,82,6,TERRAIN_OCEAN,"","","",0
863,83,6,TERRAIN_OCEAN,"","","",0
864,84,6,TERRAIN_OCEAN,"","","",0
865,85,6,TERRAIN_OCEAN,"","","",0
866,86,6,TERRAIN_OCEAN,"","","",0
867,87,6,TERRAIN_OCEAN,"","","",0
868,88,6,TERRAIN_OCEAN,"","","",0
869,89,6,TERRAIN_OCEAN,"","","",0
870,90,6,TERRAIN_OCEAN,"","","",0
871,91,6,TERRAIN_OCEAN,"","","",0
872,92,6,TERRAIN_OCEAN,"","","",0
873,93,6,TERRAIN_OCEAN,"","","",0
874,94,6,TERRAIN_OCEAN,"","","",0
875,95,6,TERRAIN_OCEAN,"","","",0
876,96,6,TERRAIN_OCEAN,"","","",0
877,97,6,TERRAIN_OCEAN,"","","",0
878,98,6,TERRAIN_OCEAN,"","","",0
879,99,6,TERRAIN_OCEAN,"","","",0
880,100,6,TERRAIN_OCEAN,"","","",0
881,101,6,TERRAIN_OCEAN,"","","",0
882,102,6,TERRAIN_OCEAN,"","","",0
883,103,6,TERRAIN_OCEAN,"","","",0
884,104,6,TERRAIN_OCEAN,"","","",0
885,105,6,TERRAIN_OCEAN,"","","",0
886,106,6,TERRAIN_OCEAN,"","","",0
887,107,6,TERRAIN_OCEAN,"","","",0
888,108,6,TERRAIN_OCEAN,"","","",0
889,109,6,TERRAIN_OCEAN,"","","",0
890,110,6,TERRAIN_OCEAN,"","","",0
891,111,6,TERRAIN_OCEAN,"","","",0
892,112,6,TERRAIN_OCEAN,"","","",0
893,113,6,TERRAIN_OCEAN,"","","",0
894,114,6,TERRAIN_OCEAN,"","","",0
895,115,6,TERRAIN_OCEAN,"","","",0
896,116,6,TERRAIN_OCEAN,"","","",0
897,117,6,TERRAIN_OCEAN,"","","",0
898,118,6,TERRAIN_OCEAN,"","","",0
899,119,6,TERRAIN_OCEAN,"","","",0
900,120,6,TERRAIN_OCEAN,"","","",0
901,121,6,TERRAIN_OCEAN,"","","",0
902,122,6,TERRAIN_OCEAN,"","","",0
903,123,6,TERRAIN_OCEAN,"","","",0
904,124,6,TERRAIN_OCEAN,"","","",0
905,125,6,TERRAIN_OCEAN,"","","",0
906,126,6,TERRAIN_OCEAN,"","","",0
907,127,6,TERRAIN_OCEAN,"","","",0
908,128,6,TERRAIN_OCEAN,"","","",0
909,129,6,TERRAIN_OCEAN,"","","",0
910,0,7,TERRAIN_OCEAN,"","","",0
911,1,7,TERRAIN_OCEAN,"","","",0
912,2,7,TERRAIN_OCEAN,"","","",0
913,3,7,TERRAIN_OCEAN,"","","",0
914,4,7,TERRAIN_OCEAN,"","","",0
915,5,7,TERRAIN_OCEAN,"","","",0
916,6,7,TERRAIN_OCEAN,"","","",0
917,7,7,TERRAIN_OCEAN,"","","",0
918,8,7,TERRAIN_OCEAN,"","","",0
919,9,7,TERRAIN_OCEAN,"","","",0
920,10,7,TERRAIN_OCEAN,"","","",0
921,11,7,TERRAIN_OCEAN,"","","",0
922,12,7,TERRAIN_OCEAN,"","","",0
923,13,7,TERRAIN_OCEAN,"","","",0
924,14,7,TERRAIN_OCEAN,"","","",0
925,15,7,TERRAIN_OCEAN,"","","",0
926,16,7,TERRAIN_OCEAN,"","","",0
927,17,7,TERRAIN_OCEAN,"","","",0
928,18,7,TERRAIN_OCEAN,"","","",0
929,19,7,TERRAIN_OCEAN,"","","",0
930,20,7,TERRAIN_OCEAN,"","","",0
931,21,7,TERRAIN_OCEAN,"","","",0
932,22,7,TERRAIN_OCEAN,"","","",0
933,23,7,TERRAIN_OCEAN,"","","",0
934,24,7,TERRAIN_OCEAN,"","","",0
935,25,7,TERRAIN_OCEAN,"","","",0
936,26,7,TERRAIN_OCEAN,"","","",0
937,27,7,TERRAIN_OCEAN,"","","",0
938,28,7,TERRAIN_OCEAN,"","","",0
939,29,7,TERRAIN_OCEAN,"","","",0
940,30,7,TERRAIN_OCEAN,"","","",0
941,31,7,TERRAIN_OCEAN,"","","",0
942,32,7,TERRAIN_OCEAN,"","","",0
943,33,7,TERRAIN_COAST,"","","",0
944,34,7,TERRAIN_PLAINS_HILLS,"",CONTINENT_SOUTH_AMERICA,"",0
945,35,7,TERRAIN_PLAINS,FEATURE_TORRES_DEL_PAINE,CONTINENT_SOUTH_AMERICA,"",0
946,36,7,TERRAIN_PLAINS,"",CONTINENT_SOUTH_AMERICA,"",0
947,37,7,TERRAIN_COAST,"","","",0
948,38,7,TERRAIN_COAST,"","","",0
949,39,7,TERRAIN_COAST,"","","",0
950,40,7,TERRAIN_COAST,"","","",0
951,41,7,TERRAIN_OCEAN,"","","",0
952,42,7,TERRAIN_OCEAN,"","","",0
953,43,7,TERRAIN_OCEAN,"","","",0
954,44,7,TERRAIN_OCEAN,"","","",0
955,45,7,TERRAIN_OCEAN,"","","",0
956,46,7,TERRAIN_OCEAN,"","","",0
957,47,7,TERRAIN_OCEAN,"","","",0
958,48,7,TERRAIN_OCEAN,"","","",0
959,49,7,TERRAIN_OCEAN,"","","",0
960,50,7,TERRAIN_OCEAN,"","","",0
961,51,7,TERRAIN_OCEAN,"","","",0
962,52,7,TERRAIN_OCEAN,"","","",0
963,53,7,TERRAIN_OCEAN,"","","",0
964,54,7,TERRAIN_OCEAN,"","","",0
965,55,7,TERRAIN_OCEAN,"","","",0
966,56,7,TERRAIN_OCEAN,"","","",0
967,57,7,TERRAIN_OCEAN,"","","",0
968,58,7,TERRAIN_OCEAN,"","","",0
969,59,7,TERRAIN_OCEAN,"","","",0
970,60,7,TERRAIN_OCEAN,"","","",0
971,61,7,TERRAIN_OCEAN,"","","",0
972,62,7,TERRAIN_OCEAN,"","","",0
973,63,7,TERRAIN_OCEAN,"","","",0
974,64,7,TERRAIN_OCEAN,"","","",0
975,65,7,TERRAIN_OCEAN,"","","",0
976,66,7,TERRAIN_OCEAN,"","","",0
977,67,7,TERRAIN_OCEAN,"","","",0
978,68,7,TERRAIN_OCEAN,"","","",0
979,69,7,TERRAIN_OCEAN,"","","",0
980,70,7,TERRAIN_OCEAN,"","","",0
981,71,7,TERRAIN_OCEAN,"","","",0
982,72,7,TERRAIN_OCEAN,"","","",0
983,73,7,TERRAIN_OCEAN,"","","",0
984,74,7,TERRAIN_OCEAN,"","","",0
985,75,7,TERRAIN_OCEAN,"","","",0
986,76,7,TERRAIN_OCEAN,"","","",0
987,77,7,TERRAIN_OCEAN,"","","",0
988,78,7,TERRAIN_OCEAN,"","","",0
989,79,7,TERRAIN_OCEAN,"","","",0
990,80,7,TERRAIN_OCEAN,"","","",0
991,81,7,TERRAIN_OCEAN,"","","",0
992,82,7,TERRAIN_OCEAN,"","","",0
993,83,7,TERRAIN_OCEAN,"","","",0
994,84,7,TERRAIN_OCEAN,"","","",0
995,85,7,TERRAIN_OCEAN,"","","",0
996,86,7,TERRAIN_OCEAN,"","","",0
997,87,7,TERRAIN_OCEAN,"","","",0
998,88,7,TERRAIN_OCEAN,"","","",0
999,89,7,TERRAIN_OCEAN,"","","",0
1000,90,7,TERRAIN_OCEAN,"","","",0
1001,91,7,TERRAIN_OCEAN,"","","",0
1002,92,7,TERRAIN_OCEAN,"","","",0
1003,93,7,TERRAIN_OCEAN,"","","",0
1004,94,7,TERRAIN_OCEAN,"","","",0
1005,95,7,TERRAIN_OCEAN,"","","",0
1006,96,7,TERRAIN_OCEAN,"","","",0
1007,97,7,TERRAIN_OCEAN,"","","",0
1008,98,7,TERRAIN_OCEAN,"","","",0
1009,99,7,TERRAIN_OCEAN,"","","",0
1010,100,7,TERRAIN_OCEAN,"","","",0
1011,101,7,TERRAIN_OCEAN,"","","",0
1012,102,7,TERRAIN_OCEAN,"","","",0
1013,103,7,TERRAIN_OCEAN,"","","",0
1014,104,7,TERRAIN_OCEAN,"","","",0
1015,105,7,TERRAIN_OCEAN,"","","",0
1016,106,7,TERRAIN_OCEAN,"","","",0
1017,107,7,TERRAIN_OCEAN,"","","",0
1018,108,7,TERRAIN_OCEAN,"","","",0
1019,109,7,TERRAIN_OCEAN,"","","",0
1020,110,7,TERRAIN_OCEAN,"","","",0
1021,111,7,TERRAIN_OCEAN,"","","",0
1022,112,7,TERRAIN_OCEAN,"","","",0
1023,113,7,TERRAIN_OCEAN,"","","",0
1024,114,7,TERRAIN_OCEAN,"","","",0
1025,115,7,TERRAIN_OCEAN,"","","",0
1026,116,7,TERRAIN_OCEAN,"","","",0
1027,117,7,TERRAIN_OCEAN,"","","",0
1028,118,7,TERRAIN_OCEAN,"","","",0
1029,119,7,TERRAIN_OCEAN,"","","",0
1030,120,7,TERRAIN_OCEAN,"","","",0
1031,121,7,TERRAIN_OCEAN,"","","",0
1032,122,7,TERRAIN_COAST,FEATURE_REEF,"","",0
